frame,landmark,x,y,z,visibility
2,16,0.573888,0.196530,-0.113004,0.996927
2,17,0.426510,0.171207,-0.206843,0.978479
2,18,0.582133,0.171515,-0.126665,0.994700
2,19,0.439900,0.171048,-0.212573,0.978377
2,20,0.571480,0.172512,-0.133131,0.994264
2,21,0.443683,0.177794,-0.187510,0.970485
2,22,0.566156,0.180892,-0.115288,0.991266
2,23,0.496666,0.671936,-0.041496,0.999310
2,24,0.530302,0.657298,0.041291,0.999249
2,25,0.499559,0.806122,0.038172,0.949588
2,26,0.521527,0.803236,0.109068,0.837773
2,27,0.503008,0.960721,0.145257,0.912946
2,28,0.515960,0.955636,0.218110,0.858773
2,29,0.505877,0.975334,0.154112,0.930869
2,30,0.517689,0.968333,0.227284,0.917196
2,31,0.492944,0.990451,0.107884,0.862165
2,32,0.507443,0.978141,0.179171,0.785329
3,0,0.517354,0.353203,-0.043247,0.999054
3,1,0.515182,0.348600,-0.070363,0.999192
3,2,0.512480,0.349733,-0.070358,0.999245
3,3,0.509471,0.350876,-0.070361,0.999175
3,4,0.522190,0.349558,-0.062733,0.998886
3,5,0.524620,0.351109,-0.062778,0.998911
3,6,0.527309,0.352552,-0.062845,0.998812
3,7,0.503465,0.366353,-0.154362,0.998921
3,8,0.532582,0.370292,-0.120100,0.998814
3,9,0.512855,0.369525,-0.067153,0.998783
3,10,0.520322,0.370224,-0.057791,0.998491
3,11,0.477370,0.415216,-0.189908,0.998486
3,12,0.547948,0.411417,-0.099472,0.998855
3,13,0.451906,0.307949,-0.197667,0.949033
3,14,0.565790,0.310901,-0.076845,0.990422
3,15,0.435541,0.196011,-0.246374,0.984364
3,16,0.573833,0.195822,-0.096512,0.996780
3,17,0.426519,0.170895,-0.273897,0.978303
3,18,0.582164,0.169297,-0.103795,0.994429
3,19,0.439939,0.170728,-0.277875,0.978195
3,20,0.571518,0.171493,-0.120920,0.994000
3,21,0.443696,0.177548,-0.249435,0.970107
3,22,0.566150,0.180361,-0.104297,0.990900
3,23,0.497274,0.667906,-0.053917,0.999260
3,24,0.530345,0.651584,0.053769,0.999176
3,25,0.499140,0.802734,0.035834,0.951727
3,26,0.521566,0.796871,0.112213,0.830129
3,27,0.503200,0.958939,0.148342,0.915165
3,28,0.516363,0.946974,0.245573,0.854289
3,29,0.506343,0.973895,0.157675,0.930001
3,30,0.519434,0.959554,0.255511,0.911810
3,31,0.491384,0.991915,0.105404,0.867214
3,32,0.506443,0.977639,0.183477,0.786425
4,0,0.517017,0.352204,-0.060267,0.999027
4,1,0.514950,0.348520,-0.086379,0.999169
4,2,0.512280,0.349705,-0.086380,0.999229
4,3,0.509346,0.350870,-0.086390,0.999157
4,4,0.521899,0.349309,-0.079794,0.998853
4,5,0.524325,0.350824,-0.079846,0.998878
4,6,0.527017,0.352210,-0.079912,0.998774
4,7,0.503427,0.366614,-0.165328,0.998892
4,8,0.532532,0.370185,-0.136357,0.998780
4,9,0.512540,0.367858,-0.082537,0.998744
4,10,0.520054,0.368512,-0.074732,0.998446
4,11,0.477318,0.415226,-0.195446,0.998509
4,12,0.547919,0.408245,-0.115010,0.998810
4,13,0.451133,0.307901,-0.203120,0.951585
4,14,0.565802,0.309297,-0.103414,0.990674
4,15,0.435483,0.194648,-0.255983,0.984586
4,16,0.574106,0.192446,-0.132264,0.996771
4,17,0.426540,0.168535,-0.285422,0.978407
4,18,0.582820,0.166388,-0.146004,0.994390
4,19,0.440212,0.169652,-0.289337,0.978275
4,20,0.571802,0.168762,-0.157205,0.993973
4,21,0.443898,0.176305,-0.259230,0.970176
4,22,0.566370,0.177337,-0.136918,0.990868
4,23,0.497391,0.664688,-0.051222,0.999232
4,24,0.531138,0.647418,0.051064,0.999146
4,25,0.498294,0.802035,0.040551,0.953033
4,26,0.521552,0.796120,0.121891,0.821711
4,27,0.501889,0.955994,0.153622,0.915669
4,28,0.515965,0.943031,0.247757,0.849456
4,29,0.504907,0.972129,0.163194,0.929746
4,30,0.518717,0.955841,0.257969,0.906946
4,31,0.487644,0.991668,0.120210,0.869623
4,32,0.503734,0.974635,0.203504,0.784612
5,0,0.517467,0.352203,-0.035480,0.998841
5,1,0.515240,0.348613,-0.060232,0.999006
5,2,0.512489,0.349794,-0.060234,0.999087
5,3,0.509520,0.350962,-0.060199,0.998994
5,4,0.522487,0.349365,-0.058209,0.998640
5,5,0.525056,0.350852,-0.058237,0.998677
5,6,0.527869,0.352218,-0.058329,0.998539
5,7,0.503478,0.366611,-0.137217,0.998680
5,8,0.533641,0.370174,-0.128798,0.998537
5,9,0.512953,0.367628,-0.057502,0.998469
5,10,0.520773,0.368239,-0.055808,0.998098
5,11,0.477221,0.414011,-0.163181,0.998348
5,12,0.548133,0.408332,-0.112314,0.998578
5,13,0.450279,0.306392,-0.163699,0.951733
5,14,0.565711,0.309284,-0.099052,0.990616
5,15,0.435400,0.193941,-0.212986,0.984209
5,16,0.574274,0.192549,-0.116803,0.996662
5,17,0.426384,0.167198,-0.235155,0.977852
5,18,0.582928,0.166650,-0.128759,0.994211
5,19,0.440236,0.168616,-0.239651,0.977676
5,20,0.571868,0.168853,-0.136574,0.993785
5,21,0.443934,0.175474,-0.216171,0.969485
5,22,0.566454,0.177426,-0.119362,0.990584
5,23,0.497213,0.664658,-0.046554,0.999099
5,24,0.531149,0.650299,0.046457,0.998970
5,25,0.498114,0.802200,-0.007593,0.951137
5,26,0.521557,0.796726,0.063696,0.810363
5,27,0.500836,0.957784,0.050811,0.912255
5,28,0.515567,0.946553,0.131120,0.839735
5,29,0.502895,0.974906,0.053961,0.926863
5,30,0.517230,0.961369,0.135191,0.900277
5,31,0.487697,0.995333,0.007645,0.866732
5,32,0.503899,0.982553,0.085727,0.776892
6,0,0.517571,0.352125,-0.011968,0.998541
6,1,0.515321,0.348636,-0.036749,0.998766
6,2,0.512563,0.349854,-0.036750,0.998873
6,3,0.509600,0.351076,-0.036726,0.998757
6,4,0.522560,0.349359,-0.036830,0.998335
6,5,0.525127,0.350835,-0.036853,0.998388
6,6,0.527936,0.352179,-0.036937,0.998207
6,7,0.503518,0.366658,-0.114588,0.998389
6,8,0.533687,0.370005,-0.117881,0.998189
6,9,0.513092,0.367355,-0.034092,0.998049
6,10,0.520906,0.367787,-0.035108,0.997575
6,11,0.476839,0.413525,-0.136436,0.998079
6,12,0.548176,0.407319,-0.109483,0.998261
6,13,0.449829,0.306219,-0.130509,0.950996
6,14,0.565329,0.309256,-0.110175,0.990428
6,15,0.435466,0.193759,-0.175603,0.983398
6,16,0.574266,0.192172,-0.140506,0.996543
6,17,0.426586,0.166735,-0.196714,0.976742
6,18,0.582907,0.166296,-0.154216,0.994015
6,19,0.440390,0.168192,-0.202713,0.976488
6,20,0.571859,0.168585,-0.159240,0.993574
6,21,0.444043,0.175273,-0.179455,0.968130
6,22,0.566446,0.177260,-0.142073,0.990249
6,23,0.497082,0.664632,-0.038161,0.998909
6,24,0.531345,0.651928,0.038059,0.998715
6,25,0.497985,0.802343,-0.003236,0.947529
6,26,0.521759,0.797419,0.054259,0.798362
6,27,0.498640,0.959525,0.054621,0.906236
6,28,0.514838,0.947474,0.115504,0.828969
6,29,0.500208,0.978187,0.057413,0.921488
6,30,0.515097,0.964360,0.119016,0.893235
6,31,0.485880,0.994374,0.011796,0.859594
6,32,0.502157,0.982043,0.070082,0.767013
7,0,0.517568,0.352113,-0.000500,0.998314
7,1,0.515316,0.348811,-0.025064,0.998578
7,2,0.512558,0.350085,-0.025062,0.998702
7,3,0.509596,0.351368,-0.025036,0.998566
7,4,0.522555,0.349425,-0.024734,0.998106
7,5,0.525122,0.350883,-0.024762,0.998169
7,6,0.527929,0.352217,-0.024840,0.997961
7,7,0.503526,0.366854,-0.102187,0.998140
7,8,0.533710,0.369994,-0.103248,0.997932
7,9,0.513087,0.367187,-0.022454,0.997707
7,10,0.520905,0.367491,-0.022897,0.997167
7,11,0.476521,0.412892,-0.122756,0.997854
7,12,0.548276,0.406322,-0.106545,0.998037
7,13,0.449275,0.305910,-0.116819,0.950230
7,14,0.564907,0.308903,-0.108703,0.990365
7,15,0.435462,0.193475,-0.164836,0.982783
7,16,0.574264,0.191273,-0.138635,0.996503
7,17,0.426491,0.165859,-0.185811,0.975934
7,18,0.582903,0.165314,-0.152119,0.993954
7,19,0.440407,0.167520,-0.192218,0.975617
7,20,0.571851,0.167527,-0.156902,0.993508
7,21,0.444086,0.174840,-0.168881,0.967133
7,22,0.566442,0.176332,-0.139999,0.990125
7,23,0.496991,0.664890,-0.032722,0.998740
7,24,0.531741,0.652934,0.032594,0.998513
7,25,0.497821,0.803123,0.001094,0.944492
7,26,0.521868,0.797684,0.046617,0.790749
7,27,0.497384,0.960751,0.057012,0.902032
7,28,0.513760,0.948877,0.107285,0.822118
7,29,0.498678,0.979501,0.059464,0.917617
7,30,0.513343,0.966650,0.110774,0.888279
7,31,0.486074,0.993833,0.013766,0.854645
7,32,0.502019,0.981846,0.060949,0.760957
8,0,0.517478,0.351978,-0.001420,0.998112
8,1,0.515181,0.348811,-0.026284,0.998395
8,2,0.512428,0.350098,-0.026280,0.998537
8,3,0.509482,0.351415,-0.026252,0.998378
8,4,0.522394,0.349398,-0.025017,0.997887
8,5,0.524953,0.350843,-0.025050,0.997965
8,6,0.527751,0.352164,-0.025129,0.997727
8,7,0.503511,0.367020,-0.103812,0.997883
8,8,0.533682,0.369900,-0.100368,0.997677
8,9,0.513043,0.366935,-0.023554,0.997380
8,10,0.520871,0.367107,-0.022802,0.996797
8,11,0.476503,0.412905,-0.124672,0.997658
8,12,0.548466,0.405369,-0.106102,0.997867
8,13,0.448926,0.306183,-0.121895,0.949908
8,14,0.564792,0.308550,-0.107868,0.990362
8,15,0.435279,0.193033,-0.171511,0.982374
8,16,0.574201,0.190120,-0.135851,0.996453
8,17,0.426164,0.165473,-0.193460,0.975380
8,18,0.582893,0.164037,-0.148572,0.993882
8,19,0.440326,0.166975,-0.199190,0.974996
8,20,0.571818,0.166115,-0.154431,0.993431
8,21,0.444030,0.174135,-0.175352,0.966375
8,22,0.566392,0.174921,-0.137570,0.990000
8,23,0.497164,0.664776,-0.030040,0.998563
8,24,0.531900,0.653242,0.029896,0.998335
8,25,0.497411,0.802253,0.002133,0.941920
8,26,0.521276,0.798104,0.041476,0.786286
8,27,0.496705,0.960738,0.057826,0.898854
8,28,0.511875,0.950048,0.103306,0.817748
8,29,0.497840,0.979452,0.060213,0.914486
8,30,0.511432,0.968179,0.106728,0.883950
8,31,0.486132,0.993628,0.013925,0.851915
8,32,0.501302,0.981589,0.054504,0.757210
9,0,0.517496,0.351664,-0.013446,0.997886
9,1,0.515210,0.348682,-0.038752,0.998200
9,2,0.512454,0.349968,-0.038746,0.998354
9,3,0.509512,0.351301,-0.038714,0.998182
9,4,0.522422,0.349254,-0.037475,0.997644
9,5,0.524975,0.350677,-0.037505,0.997723
9,6,0.527758,0.351982,-0.037586,0.997461
9,7,0.503683,0.366810,-0.113849,0.997597
9,8,0.533639,0.369430,-0.110425,0.997381
9,9,0.513037,0.366225,-0.034725,0.997079
9,10,0.520874,0.366442,-0.034016,0.996454
9,11,0.476423,0.412772,-0.127428,0.997445
9,12,0.548653,0.405254,-0.114762,0.997723
9,13,0.448520,0.306312,-0.125805,0.948490
9,14,0.564794,0.308516,-0.122439,0.990229
9,15,0.434948,0.192123,-0.172876,0.981728
9,16,0.573986,0.189073,-0.154649,0.996366
9,17,0.425384,0.164709,-0.194175,0.974572
9,18,0.582880,0.163039,-0.169817,0.993762
9,19,0.439915,0.165953,-0.199841,0.974105
9,20,0.571722,0.165336,-0.176187,0.993305
9,21,0.443752,0.172806,-0.176515,0.965307
9,22,0.566239,0.174196,-0.156902,0.989799
9,23,0.497337,0.664267,-0.024138,0.998408
9,24,0.531899,0.652417,0.023973,0.998197
9,25,0.497373,0.800646,0.014484,0.935613
9,26,0.520893,0.797665,0.047318,0.780619
9,27,0.496538,0.960585,0.086394,0.892278
9,28,0.510687,0.950126,0.123619,0.813199
9,29,0.497308,0.979092,0.090757,0.908092
9,30,0.509730,0.968177,0.128646,0.879194
9,31,0.488767,0.993526,0.046154,0.845133
9,32,0.502199,0.981441,0.076242,0.752285
10,0,0.517695,0.351776,-0.015142,0.997837
10,1,0.515495,0.348679,-0.040204,0.998159
10,2,0.512750,0.349954,-0.040197,0.998314
10,3,0.509815,0.351269,-0.040169,0.998138
10,4,0.522626,0.349252,-0.038971,0.997593
10,5,0.525140,0.350669,-0.039004,0.997671
10,6,0.527859,0.351975,-0.039085,0.997400
10,7,0.503995,0.366497,-0.114736,0.997518
10,8,0.533605,0.369187,-0.111615,0.997296
10,9,0.513174,0.366319,-0.036256,0.996989
10,10,0.520980,0.366583,-0.035631,0.996340
10,11,0.476420,0.411533,-0.129995,0.997380
10,12,0.548662,0.405392,-0.114105,0.997663
10,13,0.448520,0.306402,-0.128769,0.948764
10,14,0.564799,0.308873,-0.117686,0.990215
10,15,0.434748,0.191867,-0.176826,0.981792
10,16,0.573907,0.189170,-0.142916,0.996330
10,17,0.425329,0.164736,-0.198916,0.974617
10,18,0.582874,0.163008,-0.157675,0.993698
10,19,0.439844,0.165536,-0.204721,0.974131
10,20,0.571689,0.165185,-0.163199,0.993239
10,21,0.443676,0.172136,-0.180570,0.965346
10,22,0.566193,0.174061,-0.144803,0.989688
10,23,0.497411,0.664117,-0.025612,0.998394
10,24,0.531873,0.652671,0.025425,0.998188
10,25,0.497296,0.797835,0.040264,0.934272
10,26,0.520812,0.795756,0.051702,0.780410
10,27,0.496616,0.957122,0.132152,0.891416
10,28,0.511006,0.947384,0.165943,0.814544
10,29,0.497519,0.975383,0.138846,0.906879
10,30,0.510337,0.964583,0.174470,0.879135
10,31,0.489194,0.987781,0.096548,0.845169
10,32,0.503445,0.978092,0.125355,0.754470
11,0,0.518023,0.351891,-0.021588,0.997787
11,1,0.515836,0.348586,-0.047299,0.998123
11,2,0.513087,0.349796,-0.047291,0.998277
11,3,0.510125,0.350993,-0.047274,0.998102
11,4,0.523011,0.349221,-0.046868,0.997554
11,5,0.525572,0.350643,-0.046894,0.997621
11,6,0.528313,0.351956,-0.046966,0.997340
11,7,0.504172,0.365335,-0.122609,0.997456
11,8,0.533825,0.369107,-0.123000,0.997197
11,9,0.513640,0.366523,-0.042548,0.996960
11,10,0.521366,0.367027,-0.042962,0.996297
11,11,0.476420,0.409356,-0.131302,0.997291
11,12,0.548690,0.405749,-0.126802,0.997637
11,13,0.448241,0.306502,-0.129478,0.948474
11,14,0.564939,0.309327,-0.136431,0.990230
11,15,0.434506,0.191410,-0.178381,0.981959
11,16,0.573499,0.189237,-0.170201,0.996286
11,17,0.424962,0.164041,-0.200821,0.974847
11,18,0.582596,0.163004,-0.188819,0.993634
11,19,0.439533,0.164070,-0.207141,0.974335
11,20,0.571517,0.165003,-0.192959,0.993174
11,21,0.443452,0.170690,-0.182387,0.965607
11,22,0.565990,0.173982,-0.172005,0.989569
11,23,0.496717,0.660137,-0.018128,0.998386
11,24,0.531795,0.651374,0.017904,0.998216
11,25,0.497284,0.791201,0.075137,0.931140
11,26,0.521516,0.792001,0.062080,0.784045
11,27,0.496638,0.947593,0.181641,0.890759
11,28,0.511119,0.941429,0.173392,0.819913
11,29,0.497717,0.964841,0.189959,0.905271
11,30,0.510761,0.957102,0.182181,0.881601
11,31,0.492378,0.976646,0.149264,0.844510
11,32,0.505596,0.967618,0.131519,0.759253
12,0,0.519832,0.352614,-0.020582,0.997826
12,1,0.517388,0.348330,-0.046539,0.998167
12,2,0.514758,0.349326,-0.046531,0.998304
12,3,0.511929,0.350259,-0.046511,0.998145
12,4,0.524502,0.349191,-0.045329,0.997609
12,5,0.526963,0.350627,-0.045357,0.997651
12,6,0.529617,0.351947,-0.045429,0.997383
12,7,0.506205,0.363358,-0.118813,0.997506
12,8,0.534376,0.368992,-0.120805,0.997225
12,9,0.516016,0.366938,-0.042448,0.997070
12,10,0.523113,0.368036,-0.041607,0.996410
12,11,0.476699,0.408197,-0.124888,0.997301
12,12,0.548773,0.409420,-0.127500,0.997678
12,13,0.448218,0.307597,-0.114444,0.949154
12,14,0.565555,0.311141,-0.139342,0.990102
12,15,0.433464,0.191472,-0.169238,0.982526
12,16,0.573240,0.189663,-0.169834,0.996201
12,17,0.423768,0.164085,-0.191846,0.975554
12,18,0.582077,0.163109,-0.191363,0.993505
12,19,0.438404,0.163898,-0.201160,0.975034
12,20,0.571336,0.165039,-0.193627,0.993028
12,21,0.442432,0.170703,-0.174481,0.966504
12,22,0.565907,0.174015,-0.171325,0.989352
12,23,0.496235,0.660524,-0.006982,0.998469
12,24,0.530254,0.651940,0.006678,0.998309
12,25,0.498829,0.792049,0.107883,0.926824
12,26,0.521487,0.792723,0.090619,0.791365
12,27,0.500653,0.942885,0.233869,0.890341
12,28,0.512010,0.938984,0.221932,0.826851
12,29,0.499427,0.961907,0.244825,0.904827
12,30,0.511042,0.955987,0.233644,0.885853
12,31,0.500421,0.972598,0.205726,0.844239
12,32,0.510627,0.964528,0.187612,0.766320
13,0,0.521635,0.351494,0.007887,0.997684
13,1,0.518957,0.345545,-0.016402,0.998068
13,2,0.516283,0.346333,-0.016412,0.998186
13,3,0.513435,0.347033,-0.016401,0.998044
13,4,0.526360,0.346717,-0.018246,0.997470
13,5,0.528858,0.348202,-0.018254,0.997468
13,6,0.531600,0.349616,-0.018318,0.997207
13,7,0.507300,0.358791,-0.090513,0.997343
13,8,0.535317,0.366037,-0.101568,0.996994
13,9,0.517967,0.365306,-0.013083,0.996959
13,10,0.525369,0.366999,-0.016248,0.996228
13,11,0.476828,0.403165,-0.100073,0.997152
13,12,0.548922,0.409421,-0.125332,0.997626
13,13,0.448011,0.306978,-0.087333,0.948478
13,14,0.565979,0.311135,-0.136299,0.989827
13,15,0.432050,0.191513,-0.140472,0.982714
13,16,0.573187,0.189683,-0.173974,0.996038
13,17,0.423722,0.164593,-0.160374,0.975843
13,18,0.581832,0.163172,-0.196523,0.993250
13,19,0.437510,0.163956,-0.171034,0.975333
13,20,0.571328,0.165006,-0.196427,0.992736
13,21,0.441069,0.170771,-0.146149,0.966878
13,22,0.565924,0.173757,-0.174614,0.988873
13,23,0.495218,0.657216,-0.002091,0.998476
13,24,0.530233,0.651392,0.001802,0.998305
13,25,0.498707,0.786934,0.087443,0.918117
13,26,0.523250,0.788873,0.071291,0.797602
13,27,0.503651,0.938866,0.184057,0.888284
13,28,0.519610,0.935914,0.164129,0.832994
13,29,0.502020,0.958095,0.192098,0.902922
13,30,0.516525,0.952963,0.171728,0.889184
13,31,0.510251,0.967055,0.151118,0.841809
13,32,0.527169,0.963401,0.126385,0.772159
14,0,0.522400,0.346206,0.015311,0.997521
14,1,0.519799,0.339702,-0.009023,0.997947
14,2,0.517058,0.340610,-0.009033,0.998048
14,3,0.514157,0.341354,-0.009020,0.997919
14,4,0.527401,0.340906,-0.011009,0.997304
14,5,0.529936,0.342578,-0.011010,0.997258
14,6,0.532744,0.344188,-0.011072,0.996994
14,7,0.508344,0.352574,-0.084377,0.997133
14,8,0.535929,0.360942,-0.095346,0.996707
14,9,0.518564,0.360411,-0.006028,0.996823
14,10,0.526098,0.362231,-0.009407,0.996005
14,11,0.476906,0.399023,-0.094553,0.996991
14,12,0.548955,0.408982,-0.123950,0.997563
14,13,0.447856,0.303348,-0.081495,0.947982
14,14,0.565845,0.309947,-0.139263,0.989661
14,15,0.429984,0.190498,-0.136443,0.982941
14,16,0.572982,0.188624,-0.179317,0.995865
14,17,0.423091,0.164479,-0.156278,0.976155
14,18,0.581681,0.163071,-0.202333,0.992971
14,19,0.436137,0.163097,-0.167707,0.975662
14,20,0.571403,0.164517,-0.201950,0.992422
14,21,0.439278,0.169868,-0.142487,0.967308
14,22,0.566110,0.172732,-0.179893,0.988374
14,23,0.494823,0.650066,0.001096,0.998453
14,24,0.530193,0.645891,-0.001360,0.998285
14,25,0.499101,0.780246,0.077200,0.911944
14,26,0.524870,0.781488,0.050945,0.805328
14,27,0.506899,0.932025,0.171972,0.887288
14,28,0.522702,0.933293,0.138839,0.839739
14,29,0.505398,0.952016,0.180755,0.902067
14,30,0.518606,0.950892,0.145628,0.892897
14,31,0.517525,0.963545,0.143155,0.840601
14,32,0.533240,0.963736,0.096748,0.778450
15,0,0.524529,0.342286,-0.008772,0.997643
15,1,0.521654,0.335839,-0.035649,0.998044
15,2,0.518891,0.337064,-0.035636,0.998139
15,3,0.516029,0.338153,-0.035604,0.998011
15,4,0.529423,0.336503,-0.032157,0.997421
15,5,0.532160,0.338207,-0.032180,0.997374
15,6,0.535205,0.339898,-0.032233,0.997115
15,7,0.510922,0.350557,-0.115457,0.997276
15,8,0.538295,0.357431,-0.102112,0.996872
15,9,0.520929,0.357333,-0.031273,0.997000
15,10,0.528517,0.358750,-0.027540,0.996219
15,11,0.478607,0.397408,-0.116496,0.997102
15,12,0.551205,0.407038,-0.121580,0.997669
15,13,0.448246,0.302912,-0.091104,0.948411
15,14,0.566258,0.308573,-0.096640,0.989400
15,15,0.429503,0.189975,-0.148445,0.983559
15,16,0.572944,0.188375,-0.074357,0.995699
15,17,0.422717,0.164259,-0.170105,0.976981
15,18,0.581510,0.162889,-0.085497,0.992700
15,19,0.435489,0.162215,-0.179776,0.976508
15,20,0.571398,0.164225,-0.087471,0.992115
15,21,0.438605,0.169003,-0.154146,0.968269
15,22,0.566126,0.172307,-0.074171,0.987998
15,23,0.494861,0.650707,-0.002205,0.998547
15,24,0.530199,0.646529,0.001902,0.998402
15,25,0.501165,0.774451,0.129748,0.909147
15,26,0.528140,0.776000,0.094878,0.814515
15,27,0.512031,0.921673,0.231679,0.890060
15,28,0.526280,0.924974,0.186773,0.848397
15,29,0.510123,0.942999,0.240919,0.904932
15,30,0.521254,0.943967,0.195121,0.898755
15,31,0.519867,0.957099,0.202819,0.844857
15,32,0.533035,0.961937,0.147780,0.788101
16,0,0.527120,0.335204,-0.011595,0.997761
16,1,0.524309,0.330181,-0.038157,0.998126
16,2,0.521387,0.331649,-0.038139,0.998223
16,3,0.518436,0.332933,-0.038091,0.998085
16,4,0.532413,0.330278,-0.034784,0.997530
16,5,0.535286,0.331872,-0.034821,0.997493
16,6,0.538285,0.333421,-0.034869,0.997231
16,7,0.513188,0.346506,-0.116764,0.997390
16,8,0.541138,0.351469,-0.103053,0.997035
16,9,0.522962,0.350681,-0.033797,0.997146
16,10,0.531357,0.351819,-0.030166,0.996411
16,11,0.480601,0.394061,-0.117871,0.997152
16,12,0.552455,0.404187,-0.120181,0.997773
16,13,0.448503,0.301986,-0.100251,0.947767
16,14,0.565268,0.305235,-0.092742,0.988827
16,15,0.429570,0.188877,-0.145969,0.983836
16,16,0.571085,0.187844,-0.055623,0.995267
16,17,0.422476,0.164124,-0.160003,0.977482
16,18,0.579663,0.162835,-0.062603,0.992079
16,19,0.434782,0.160962,-0.170262,0.977034
16,20,0.570689,0.164155,-0.061402,0.991434
16,21,0.438224,0.167254,-0.150204,0.968800
16,22,0.565492,0.172067,-0.053569,0.987086
16,23,0.495016,0.649678,0.005622,0.998624
16,24,0.532182,0.645451,-0.006006,0.998509
16,25,0.502267,0.774871,0.153100,0.907953
16,26,0.534793,0.777509,0.091608,0.826058
16,27,0.514885,0.913381,0.200280,0.895766
16,28,0.533907,0.923940,0.111813,0.859519
16,29,0.513999,0.930276,0.205755,0.909975
16,30,0.528513,0.939374,0.113133,0.905637
16,31,0.521294,0.948472,0.166391,0.852075
16,32,0.542352,0.962480,0.062699,0.800335
17,0,0.527690,0.335015,-0.013876,0.997925
17,1,0.525051,0.330072,-0.040026,0.998255
17,2,0.522195,0.331594,-0.040006,0.998350
