frame,landmark,x,y,z,visibility
2,2,0.619280,0.108771,-0.656192,0.999751
2,3,0.627511,0.109165,-0.656338,0.999745
2,4,0.581966,0.107685,-0.657302,0.999752
2,5,0.572884,0.107365,-0.657387,0.999732
2,6,0.564667,0.107157,-0.657590,0.999731
2,7,0.643286,0.120086,-0.446127,0.999737
2,8,0.554897,0.118130,-0.451303,0.999770
2,9,0.610595,0.175293,-0.598252,0.999968
2,10,0.577010,0.175638,-0.599643,0.999962
2,11,0.721568,0.318507,-0.272461,0.999936
2,12,0.487796,0.317828,-0.314356,0.999858
2,13,0.751819,0.555980,-0.132276,0.994647
2,14,0.456594,0.547060,-0.247685,0.990287
2,15,0.758193,0.759178,-0.313902,0.993143
2,16,0.442309,0.754987,-0.438470,0.980218
2,17,0.765716,0.827137,-0.377649,0.983060
2,18,0.423930,0.824391,-0.500484,0.955865
2,19,0.745728,0.823455,-0.444102,0.985517
2,20,0.443289,0.824104,-0.569491,0.962658
2,21,0.737026,0.804407,-0.342454,0.986299
2,22,0.452437,0.804088,-0.469096,0.964051
2,23,0.662390,0.753693,0.016054,0.998886
2,24,0.525213,0.757570,-0.015407,0.998532
2,25,0.645345,1.032097,-0.025992,0.683501
2,26,0.509150,1.023588,0.048870,0.690720
2,27,0.657796,1.311845,0.550783,0.033129
2,28,0.506911,1.312986,0.593069,0.036777
2,29,0.655559,1.347790,0.599999,0.047714
2,30,0.506852,1.347272,0.643015,0.024569
2,31,0.657851,1.418201,0.412887,0.021252
2,32,0.517776,1.415572,0.422004,0.020206
3,0,0.593664,0.141543,-0.679358,0.999895
3,1,0.610180,0.107882,-0.654073,0.999779
3,2,0.619739,0.108168,-0.654136,0.999767
3,3,0.627673,0.108542,-0.654268,0.999760
3,4,0.581900,0.106997,-0.655076,0.999768
3,5,0.572677,0.106580,-0.655165,0.999751
3,6,0.564504,0.106484,-0.655370,0.999748
3,7,0.643313,0.119359,-0.447637,0.999752
3,8,0.554928,0.117240,-0.452347,0.999786
3,9,0.611029,0.175290,-0.597086,0.999969
3,10,0.577011,0.175744,-0.598327,0.999964
3,11,0.721552,0.317921,-0.276906,0.999936
3,12,0.487742,0.317382,-0.318217,0.999862
3,13,0.751071,0.556157,-0.136723,0.994585
3,14,0.455789,0.548378,-0.250326,0.990607
3,15,0.757677,0.760175,-0.309984,0.993122
3,16,0.442156,0.755892,-0.433046,0.980717
3,17,0.765811,0.827189,-0.371450,0.982934
3,18,0.423241,0.824403,-0.492463,0.956648
3,19,0.745647,0.824065,-0.435868,0.985436
3,20,0.442884,0.824394,-0.559296,0.963370
3,21,0.736664,0.804940,-0.337481,0.986190
3,22,0.451942,0.804355,-0.462543,0.964617
3,23,0.662390,0.755873,0.015541,0.998801
3,24,0.525048,0.759751,-0.014884,0.998452
3,25,0.645486,1.034720,-0.026240,0.682235
3,26,0.508969,1.024989,0.050618,0.682448
3,27,0.658091,1.319213,0.545015,0.033268
3,28,0.505580,1.320791,0.585288,0.036833
3,29,0.655973,1.355650,0.593442,0.047417
3,30,0.505450,1.355599,0.634574,0.024764
3,31,0.657688,1.426188,0.401782,0.021190
3,32,0.516146,1.424350,0.420318,0.020018
4,0,0.593578,0.141290,-0.587651,0.999902
4,1,0.610196,0.107380,-0.563562,0.999794
4,2,0.619875,0.107633,-0.563606,0.999782
4,3,0.627716,0.107990,-0.563718,0.999775
4,4,0.581670,0.106297,-0.563935,0.999784
4,5,0.572261,0.105735,-0.563988,0.999768
4,6,0.564210,0.105633,-0.564188,0.999766
4,7,0.643283,0.118641,-0.377643,0.999765
4,8,0.554921,0.116078,-0.379156,0.999801
4,9,0.611048,0.175250,-0.514181,0.999971
4,10,0.576831,0.175747,-0.514320,0.999966
4,11,0.721435,0.317469,-0.236018,0.999935
4,12,0.487564,0.316811,-0.281078,0.999866
4,13,0.750347,0.556583,-0.114088,0.994500
4,14,0.455060,0.549293,-0.234890,0.991013
4,15,0.757421,0.760700,-0.264491,0.993164
4,16,0.442150,0.756603,-0.407852,0.981606
4,17,0.765872,0.827203,-0.321179,0.983039
4,18,0.423149,0.824505,-0.463332,0.958277
4,19,0.745618,0.824200,-0.380402,0.985525
4,20,0.442814,0.824979,-0.540686,0.964756
4,21,0.736527,0.805096,-0.289721,0.986324
4,22,0.451790,0.805068,-0.440704,0.965939
4,23,0.662414,0.759183,0.015193,0.998756
4,24,0.524995,0.762361,-0.014512,0.998409
4,25,0.645248,1.038464,-0.028804,0.671682
4,26,0.508674,1.026075,0.054385,0.664767
4,27,0.656240,1.327091,0.483915,0.031949
4,28,0.505631,1.327713,0.554698,0.035450
4,29,0.654527,1.364547,0.527578,0.045525
4,30,0.505467,1.363314,0.598730,0.023895
4,31,0.652650,1.434647,0.348056,0.020274
4,32,0.516525,1.432455,0.393470,0.019201
5,0,0.593356,0.141208,-0.623999,0.999907
5,1,0.610153,0.107190,-0.599453,0.999804
5,2,0.619877,0.107424,-0.599512,0.999793
5,3,0.627715,0.107785,-0.599637,0.999785
5,4,0.581367,0.106020,-0.599449,0.999795
5,5,0.571822,0.105380,-0.599516,0.999781
5,6,0.563893,0.105300,-0.599721,0.999777
5,7,0.643114,0.118351,-0.402631,0.999775
5,8,0.554907,0.115680,-0.402425,0.999811
5,9,0.610995,0.175246,-0.545845,0.999972
5,10,0.576526,0.175764,-0.545565,0.999968
5,11,0.720939,0.317334,-0.250295,0.999935
5,12,0.487418,0.316047,-0.283673,0.999868
5,13,0.749894,0.556797,-0.122694,0.994466
5,14,0.454437,0.549348,-0.224659,0.991167
5,15,0.757468,0.760724,-0.287815,0.993148
5,16,0.442111,0.757155,-0.398316,0.981902
5,17,0.766209,0.827198,-0.347166,0.982977
5,18,0.423131,0.824531,-0.454808,0.958743
5,19,0.745736,0.824203,-0.410104,0.985489
5,20,0.442663,0.825300,-0.524122,0.965181
5,21,0.736622,0.805112,-0.314530,0.986257
5,22,0.451522,0.805490,-0.428615,0.966250
5,23,0.662321,0.760900,0.013267,0.998677
5,24,0.524807,0.763903,-0.012591,0.998322
5,25,0.645249,1.040689,-0.034004,0.666404
5,26,0.507713,1.027963,0.048128,0.653556
5,27,0.656517,1.324549,0.504238,0.031310
5,28,0.504349,1.323500,0.568386,0.034607
5,29,0.654942,1.360731,0.551360,0.044441
5,30,0.504328,1.357729,0.616395,0.023655
5,31,0.652810,1.431877,0.373179,0.019794
5,32,0.514969,1.426713,0.409224,0.018665
6,0,0.593281,0.141112,-0.605783,0.999912
6,1,0.610146,0.107015,-0.582648,0.999817
6,2,0.619888,0.107238,-0.582706,0.999807
6,3,0.627716,0.107615,-0.582806,0.999799
6,4,0.581225,0.105795,-0.581347,0.999810
6,5,0.571599,0.105113,-0.581404,0.999796
6,6,0.563706,0.105068,-0.581599,0.999792
6,7,0.642924,0.118197,-0.394491,0.999789
6,8,0.554903,0.115445,-0.388929,0.999823
6,9,0.610983,0.175242,-0.531254,0.999973
6,10,0.576368,0.175773,-0.529398,0.999969
6,11,0.720486,0.317102,-0.247800,0.999936
6,12,0.487345,0.315313,-0.274924,0.999871
6,13,0.749528,0.557069,-0.120253,0.994528
6,14,0.454208,0.549305,-0.221167,0.991429
6,15,0.757618,0.760910,-0.281457,0.993315
6,16,0.442118,0.757151,-0.387994,0.982448
6,17,0.766861,0.827241,-0.338733,0.983406
6,18,0.423126,0.824492,-0.443792,0.959895
6,19,0.745895,0.824330,-0.401839,0.985851
6,20,0.442575,0.825320,-0.506772,0.966143
6,21,0.736728,0.805241,-0.307888,0.986574
6,22,0.451428,0.805563,-0.416037,0.967152
6,23,0.662271,0.761622,0.011626,0.998634
6,24,0.524687,0.764709,-0.010976,0.998285
6,25,0.645366,1.040397,-0.049116,0.668169
6,26,0.506632,1.028448,0.046819,0.653032
6,27,0.656956,1.320999,0.479658,0.031816
6,28,0.502969,1.320299,0.542059,0.035567
6,29,0.655284,1.355883,0.525793,0.044753
6,30,0.503024,1.353413,0.588708,0.024481
6,31,0.653214,1.429151,0.351879,0.019922
6,32,0.512552,1.423393,0.388614,0.018868
7,0,0.593269,0.141001,-0.567348,0.999917
7,1,0.610155,0.106863,-0.544992,0.999828
7,2,0.619927,0.107077,-0.545066,0.999818
7,3,0.627718,0.107473,-0.545171,0.999811
7,4,0.581181,0.105636,-0.543100,0.999822
7,5,0.571524,0.104926,-0.543157,0.999809
7,6,0.563616,0.104912,-0.543357,0.999806
7,7,0.642793,0.118072,-0.364877,0.999800
7,8,0.554915,0.115243,-0.356022,0.999834
7,9,0.610986,0.175221,-0.495837,0.999975
7,10,0.576298,0.175775,-0.493138,0.999971
7,11,0.720419,0.316913,-0.234512,0.999936
7,12,0.487257,0.314899,-0.251153,0.999873
7,13,0.749316,0.557359,-0.115019,0.994587
7,14,0.454132,0.549192,-0.197260,0.991719
7,15,0.757771,0.761010,-0.261390,0.993482
7,16,0.442229,0.757317,-0.354784,0.983076
7,17,0.767349,0.827289,-0.317638,0.983875
7,18,0.423151,0.824547,-0.408081,0.961258
7,19,0.746018,0.824447,-0.377715,0.986234
7,20,0.442574,0.825475,-0.468732,0.967265
7,21,0.736806,0.805395,-0.286323,0.986920
7,22,0.451444,0.805763,-0.381823,0.968229
7,23,0.662316,0.762379,0.010138,0.998614
7,24,0.524634,0.766009,-0.009516,0.998277
7,25,0.646914,1.040091,-0.060925,0.671419
7,26,0.506539,1.029624,0.044391,0.655242
7,27,0.659073,1.319908,0.452796,0.032433
7,28,0.504027,1.320148,0.524593,0.036949
7,29,0.657373,1.353684,0.497371,0.045190
7,30,0.504333,1.352387,0.570100,0.025495
7,31,0.656027,1.428852,0.325750,0.020098
7,32,0.513196,1.423364,0.373313,0.019231
8,0,0.593282,0.140899,-0.565693,0.999921
8,1,0.610181,0.106784,-0.542640,0.999837
8,2,0.619967,0.106999,-0.542712,0.999827
8,3,0.627720,0.107411,-0.542821,0.999820
8,4,0.581181,0.105559,-0.541431,0.999832
8,5,0.571531,0.104843,-0.541504,0.999820
8,6,0.563610,0.104850,-0.541709,0.999816
8,7,0.642630,0.118057,-0.360379,0.999808
8,8,0.554955,0.115254,-0.354786,0.999843
8,9,0.610992,0.175217,-0.493422,0.999975
8,10,0.576295,0.175786,-0.491740,0.999972
8,11,0.720407,0.316910,-0.228761,0.999935
8,12,0.487174,0.314703,-0.251100,0.999876
8,13,0.749120,0.557581,-0.109135,0.994551
8,14,0.454105,0.549061,-0.196912,0.991942
8,15,0.757870,0.761164,-0.250980,0.993529
8,16,0.442500,0.757299,-0.354746,0.983484
8,17,0.767567,0.827388,-0.306344,0.984038
8,18,0.423345,0.824551,-0.408233,0.962086
8,19,0.746282,0.824630,-0.365824,0.986364
8,20,0.442640,0.825480,-0.468796,0.967946
8,21,0.737037,0.805643,-0.275659,0.987030
8,22,0.451527,0.805767,-0.381736,0.968848
8,23,0.662339,0.763289,0.010252,0.998578
8,24,0.524551,0.767306,-0.009627,0.998260
8,25,0.648103,1.039788,-0.057267,0.672558
8,26,0.506517,1.030272,0.042420,0.655931
8,27,0.661177,1.322561,0.463949,0.033131
8,28,0.504588,1.324849,0.514509,0.038777
8,29,0.659472,1.356460,0.508805,0.045741
8,30,0.504859,1.357287,0.558280,0.026305
8,31,0.658904,1.430817,0.334004,0.020445
8,32,0.514178,1.429180,0.354367,0.019854
9,0,0.593281,0.140888,-0.549927,0.999925
9,1,0.610188,0.106750,-0.526505,0.999845
9,2,0.619980,0.106967,-0.526585,0.999836
9,3,0.627720,0.107388,-0.526702,0.999828
9,4,0.581177,0.105530,-0.525021,0.999841
9,5,0.571524,0.104815,-0.525077,0.999829
9,6,0.563562,0.104833,-0.525282,0.999826
9,7,0.642492,0.118004,-0.344909,0.999816
9,8,0.554940,0.115235,-0.337923,0.999851
9,9,0.610997,0.175213,-0.478224,0.999976
9,10,0.576239,0.175808,-0.476060,0.999974
9,11,0.720421,0.316944,-0.217025,0.999934
9,12,0.486815,0.314495,-0.239828,0.999878
9,13,0.748941,0.558528,-0.101648,0.994487
9,14,0.453962,0.549019,-0.189401,0.992102
9,15,0.757886,0.763025,-0.247063,0.993526
9,16,0.442540,0.757436,-0.349920,0.983805
9,17,0.767866,0.827997,-0.303650,0.984134
9,18,0.423380,0.824655,-0.404236,0.962826
9,19,0.746497,0.825359,-0.362557,0.986434
9,20,0.442659,0.825623,-0.464814,0.968549
9,21,0.737183,0.806509,-0.271812,0.987097
9,22,0.451544,0.805973,-0.377164,0.969421
9,23,0.662315,0.765296,0.010101,0.998565
9,24,0.524502,0.769289,-0.009475,0.998258
9,25,0.648075,1.039806,-0.055737,0.673250
9,26,0.506502,1.031458,0.041934,0.656259
9,27,0.661229,1.322978,0.468731,0.033382
9,28,0.504579,1.324704,0.522091,0.039475
9,29,0.659536,1.356448,0.514371,0.045930
9,30,0.504847,1.356856,0.567453,0.026797
9,31,0.658970,1.431644,0.341755,0.020489
9,32,0.514248,1.428845,0.364320,0.019961
10,0,0.593246,0.140702,-0.560561,0.999926
10,1,0.610188,0.106664,-0.536570,0.999848
10,2,0.619983,0.106887,-0.536655,0.999839
10,3,0.627706,0.107321,-0.536788,0.999832
10,4,0.581170,0.105431,-0.535426,0.999844
10,5,0.571521,0.104696,-0.535486,0.999833
10,6,0.563545,0.104718,-0.535694,0.999829
10,7,0.642366,0.117986,-0.349483,0.999820
10,8,0.554982,0.115177,-0.343332,0.999853
10,9,0.610967,0.175171,-0.487054,0.999976
10,10,0.576185,0.175797,-0.485338,0.999974
10,11,0.720474,0.317583,-0.218188,0.999934
10,12,0.486595,0.314440,-0.237688,0.999878
10,13,0.748795,0.559516,-0.103305,0.994320
10,14,0.453545,0.548870,-0.180451,0.991976
10,15,0.757824,0.763490,-0.271418,0.993317
10,16,0.442538,0.757422,-0.346898,0.983559
10,17,0.768060,0.828013,-0.333389,0.983784
10,18,0.423365,0.824682,-0.403061,0.962452
10,19,0.746606,0.825488,-0.394115,0.986134
10,20,0.442536,0.825681,-0.464899,0.968225
10,21,0.737231,0.806818,-0.297789,0.986771
10,22,0.451453,0.806033,-0.375082,0.969051
10,23,0.662170,0.766090,0.009773,0.998525
10,24,0.524334,0.769850,-0.009154,0.998223
10,25,0.648263,1.041105,-0.054693,0.666773
10,26,0.506576,1.032528,0.030691,0.648341
10,27,0.662146,1.321755,0.512398,0.032721
10,28,0.505143,1.323276,0.533607,0.038695
10,29,0.660642,1.355281,0.564129,0.044979
10,30,0.505548,1.355371,0.583341,0.026566
10,31,0.659843,1.430241,0.392565,0.020073
10,32,0.514911,1.427879,0.384151,0.019562
11,0,0.593250,0.140640,-0.573065,0.999927
11,1,0.610207,0.106568,-0.546506,0.999852
11,2,0.620006,0.106814,-0.546629,0.999843
11,3,0.627706,0.107268,-0.546796,0.999836
11,4,0.581174,0.105274,-0.545370,0.999847
11,5,0.571537,0.104476,-0.545388,0.999836
11,6,0.563538,0.104450,-0.545615,0.999832
11,7,0.642254,0.117969,-0.351764,0.999823
11,8,0.554994,0.114768,-0.346427,0.999853
11,9,0.610966,0.175181,-0.495404,0.999977
11,10,0.576179,0.175796,-0.493651,0.999974
11,11,0.720433,0.318051,-0.218475,0.999935
11,12,0.486215,0.314419,-0.240659,0.999877
11,13,0.748587,0.560194,-0.104489,0.994118
11,14,0.453435,0.549034,-0.181459,0.991669
11,15,0.757724,0.763624,-0.283306,0.993113
11,16,0.442525,0.757926,-0.348720,0.983036
11,17,0.768438,0.828019,-0.347657,0.983498
11,18,0.423370,0.825166,-0.408347,0.961798
11,19,0.746995,0.825590,-0.409881,0.985887
11,20,0.442470,0.826273,-0.472477,0.967644
11,21,0.737466,0.807006,-0.310516,0.986477
11,22,0.451381,0.806717,-0.378213,0.968440
11,23,0.662110,0.767235,0.009408,0.998498
11,24,0.524234,0.770356,-0.008792,0.998192
11,25,0.648395,1.041701,-0.056701,0.662710
11,26,0.506297,1.032562,0.014472,0.642830
11,27,0.667056,1.314973,0.541030,0.032739
11,28,0.504845,1.320745,0.546615,0.038676
11,29,0.666050,1.344717,0.596182,0.044973
11,30,0.505316,1.350817,0.599936,0.026970
11,31,0.666283,1.423513,0.427252,0.020073
11,32,0.514646,1.423195,0.402281,0.019533
12,0,0.593364,0.140281,-0.599156,0.999929
12,1,0.610282,0.106250,-0.571975,0.999858
12,2,0.620079,0.106528,-0.572093,0.999850
12,3,0.627718,0.106995,-0.572234,0.999842
12,4,0.581208,0.104902,-0.571691,0.999853
12,5,0.571581,0.104071,-0.571735,0.999842
12,6,0.563532,0.104001,-0.571958,0.999838
12,7,0.642177,0.117702,-0.368604,0.999830
12,8,0.554953,0.114355,-0.367335,0.999858
12,9,0.611017,0.175054,-0.519307,0.999977
12,10,0.576220,0.175700,-0.518748,0.999975
12,11,0.720406,0.318067,-0.226584,0.999935
12,12,0.485909,0.314282,-0.250302,0.999878
12,13,0.748533,0.560207,-0.111741,0.993995
12,14,0.453416,0.549178,-0.186487,0.991636
12,15,0.757599,0.763239,-0.300913,0.992965
12,16,0.442608,0.758028,-0.362086,0.982832
12,17,0.768442,0.827712,-0.366664,0.983231
12,18,0.423645,0.825274,-0.423130,0.961472
12,19,0.747029,0.825468,-0.429714,0.985658
12,20,0.442686,0.826479,-0.488388,0.967365
12,21,0.737512,0.806950,-0.328682,0.986199
12,22,0.451582,0.807035,-0.391851,0.968113
12,23,0.662085,0.767290,0.009336,0.998459
12,24,0.524161,0.770406,-0.008713,0.998152
12,25,0.648584,1.039922,-0.056296,0.664487
12,26,0.505973,1.032417,0.017849,0.642569
12,27,0.668197,1.314898,0.538943,0.033687
12,28,0.504679,1.320305,0.562491,0.039649
12,29,0.666740,1.344488,0.591837,0.045780
12,30,0.505109,1.350595,0.614788,0.027872
12,31,0.667422,1.423288,0.417381,0.020592
12,32,0.514641,1.422896,0.411164,0.019964
13,0,0.593347,0.140260,-0.540982,0.999932
13,1,0.610272,0.106240,-0.516296,0.999863
13,2,0.620066,0.106518,-0.516396,0.999855
13,3,0.627675,0.106987,-0.516518,0.999848
13,4,0.581199,0.104896,-0.515224,0.999859
13,5,0.571576,0.104062,-0.515277,0.999849
13,6,0.563498,0.103994,-0.515481,0.999845
13,7,0.641800,0.117714,-0.331899,0.999834
13,8,0.554924,0.114345,-0.327018,0.999864
13,9,0.610963,0.175057,-0.468850,0.999978
13,10,0.576188,0.175699,-0.467228,0.999976
13,11,0.720389,0.318101,-0.206187,0.999935
13,12,0.485478,0.314278,-0.230771,0.999881
13,13,0.748492,0.560179,-0.099756,0.993907
13,14,0.453395,0.549436,-0.175811,0.991818
13,15,0.757517,0.763081,-0.269195,0.992926
13,16,0.442631,0.759601,-0.341043,0.983184
13,17,0.768456,0.827636,-0.330262,0.983222
13,18,0.424007,0.826096,-0.399066,0.962189
13,19,0.747104,0.825441,-0.389275,0.985639
13,20,0.443190,0.827052,-0.459485,0.967972
13,21,0.737595,0.806945,-0.294938,0.986185
13,22,0.452039,0.807660,-0.368746,0.968681
13,23,0.662028,0.767766,0.009392,0.998459
13,24,0.524116,0.770783,-0.008769,0.998164
13,25,0.649166,1.038474,-0.055657,0.663980
13,26,0.506086,1.032104,0.023908,0.641837
13,27,0.668004,1.315652,0.497021,0.033724
13,28,0.504776,1.319761,0.534962,0.040222
13,29,0.666496,1.346373,0.544725,0.045671
13,30,0.505127,1.350171,0.582049,0.028003
13,31,0.667216,1.423531,0.377257,0.020583
13,32,0.515408,1.422301,0.386752,0.020110
14,0,0.593336,0.140248,-0.510038,0.999934
14,1,0.610254,0.106234,-0.486230,0.999868
14,2,0.620045,0.106513,-0.486317,0.999860
14,3,0.627629,0.106985,-0.486440,0.999853
14,4,0.581183,0.104905,-0.485225,0.999865
14,5,0.571559,0.104074,-0.485285,0.999856
14,6,0.563442,0.104014,-0.485480,0.999851
14,7,0.641489,0.117736,-0.308335,0.999838
14,8,0.554844,0.114391,-0.303668,0.999870
14,9,0.610929,0.175077,-0.440264,0.999978
14,10,0.576156,0.175736,-0.438699,0.999976
14,11,0.720276,0.318086,-0.189638,0.999935
14,12,0.485056,0.314358,-0.215675,0.999883
14,13,0.748490,0.560162,-0.083787,0.993879
14,14,0.453396,0.550647,-0.167282,0.992062
14,15,0.757510,0.763067,-0.236199,0.992979
14,16,0.442635,0.763009,-0.327414,0.983699
14,17,0.768467,0.827696,-0.293622,0.983396
14,18,0.424164,0.828175,-0.382939,0.963218
14,19,0.747130,0.825628,-0.350159,0.985772
14,20,0.443540,0.828825,-0.440505,0.968831
14,21,0.737622,0.807096,-0.260313,0.986345
14,22,0.452450,0.809364,-0.353728,0.969505
14,23,0.662008,0.768120,0.009513,0.998465
14,24,0.524058,0.771587,-0.008891,0.998180
14,25,0.649189,1.038575,-0.055602,0.656581
14,26,0.506661,1.032070,0.032980,0.634884
14,27,0.667831,1.319528,0.469263,0.032995
14,28,0.507553,1.322666,0.505153,0.040377
14,29,0.666285,1.351693,0.514944,0.044791
14,30,0.507507,1.353980,0.547908,0.027668
14,31,0.666974,1.426672,0.348334,0.020163
14,32,0.520937,1.426562,0.348720,0.020083
15,0,0.593154,0.140240,-0.522006,0.999936
15,1,0.610100,0.106229,-0.497787,0.999872
15,2,0.619916,0.106511,-0.497877,0.999864
15,3,0.627506,0.106989,-0.498005,0.999856
15,4,0.580997,0.104903,-0.496831,0.999869
15,5,0.571340,0.104072,-0.496885,0.999860
15,6,0.563218,0.104014,-0.497085,0.999856
15,7,0.641134,0.117768,-0.316079,0.999840
15,8,0.554604,0.114393,-0.311129,0.999874
15,9,0.610737,0.175117,-0.450606,0.999978
15,10,0.575897,0.175750,-0.448981,0.999977
15,11,0.720227,0.318097,-0.191597,0.999934
15,12,0.484471,0.314507,-0.218365,0.999884
15,13,0.748492,0.560139,-0.083298,0.993821
15,14,0.453190,0.551867,-0.168280,0.992228
15,15,0.757509,0.763144,-0.239073,0.992945
15,16,0.442630,0.764641,-0.331169,0.984073
15,17,0.768488,0.827793,-0.297305,0.983344
15,18,0.424258,0.829461,-0.387062,0.963897
15,19,0.747144,0.825813,-0.354784,0.985725
15,20,0.443723,0.829898,-0.445990,0.969413
15,21,0.737664,0.807279,-0.263695,0.986335
15,22,0.452627,0.810416,-0.357947,0.970047
15,23,0.661970,0.769103,0.009541,0.998460
15,24,0.523746,0.772679,-0.008916,0.998175
15,25,0.649105,1.039467,-0.055235,0.648023
15,26,0.506673,1.032619,0.050190,0.624094
15,27,0.667204,1.324138,0.465754,0.031996
15,28,0.508695,1.325433,0.507934,0.039493
15,29,0.665931,1.357834,0.511234,0.043525
15,30,0.508533,1.358081,0.555542,0.027006
15,31,0.665571,1.430994,0.338234,0.019563
15,32,0.522683,1.429292,0.357863,0.019614
16,0,0.592851,0.140233,-0.516089,0.999938
16,1,0.609784,0.106246,-0.491899,0.999877
16,2,0.619656,0.106543,-0.491990,0.999869
16,3,0.627293,0.107043,-0.492106,0.999861
16,4,0.580639,0.104916,-0.491256,0.999875
16,5,0.570886,0.104086,-0.491315,0.999867
16,6,0.562819,0.104042,-0.491516,0.999863
16,7,0.640592,0.117840,-0.310852,0.999844
16,8,0.554143,0.114462,-0.307588,0.999880
16,9,0.610518,0.175147,-0.445013,0.999979
16,10,0.575524,0.175758,-0.443877,0.999978
16,11,0.719495,0.317613,-0.186791,0.999935
16,12,0.483777,0.314586,-0.217182,0.999887
16,13,0.748288,0.559534,-0.075376,0.993805
16,14,0.452968,0.553241,-0.169684,0.992455
16,15,0.757346,0.760926,-0.225938,0.993024
16,16,0.442620,0.765194,-0.333721,0.984526
16,17,0.768443,0.827229,-0.283239,0.983548
16,18,0.424261,0.830276,-0.389787,0.964791
16,19,0.747144,0.825447,-0.341168,0.985894
16,20,0.443724,0.830681,-0.449281,0.970170
16,21,0.737674,0.806952,-0.250586,0.986506
16,22,0.452635,0.811197,-0.360703,0.970763
16,23,0.661955,0.769064,0.009633,0.998474
16,24,0.523537,0.772835,-0.009002,0.998195
16,25,0.649218,1.038673,-0.054877,0.645251
16,26,0.506867,1.032566,0.057424,0.619059
16,27,0.667123,1.324538,0.459693,0.031868
16,28,0.509235,1.326364,0.515442,0.040016
16,29,0.665815,1.358307,0.504373,0.043304
16,30,0.508960,1.359118,0.561511,0.026984
16,31,0.665498,1.431482,0.330873,0.019492
16,32,0.523599,1.430950,0.360189,0.019754
17,0,0.592643,0.140093,-0.526944,0.999939
17,1,0.609534,0.106164,-0.502568,0.999878
17,2,0.619459,0.106482,-0.502659,0.999871
