frame,landmark,x,y,z,visibility
2,19,0.564674,0.526142,-0.568774,0.978237
2,20,0.359494,0.524418,-0.255927,0.985048
2,21,0.562147,0.535415,-0.530304,0.972735
2,22,0.363834,0.531808,-0.231415,0.982708
2,23,0.496540,0.820276,-0.010590,0.999567
2,24,0.437103,0.820373,0.010864,0.999083
2,25,0.516350,0.996471,-0.089060,0.886985
2,26,0.424065,0.997363,-0.036112,0.861272
2,27,0.498873,1.076963,0.254644,0.076728
2,28,0.432585,1.094667,0.254396,0.050619
2,29,0.494740,1.078037,0.290807,0.103601
2,30,0.434978,1.096556,0.287015,0.073945
2,31,0.496425,1.138420,0.255809,0.045519
2,32,0.436476,1.165968,0.235985,0.034170
3,0,0.470837,0.528449,-0.286655,0.999852
3,1,0.477220,0.509868,-0.283131,0.999879
3,2,0.481077,0.508225,-0.283229,0.999877
3,3,0.484593,0.506397,-0.283432,0.999858
3,4,0.465048,0.509124,-0.278201,0.999757
3,5,0.461244,0.507049,-0.278214,0.999668
3,6,0.457910,0.504574,-0.278252,0.999643
3,7,0.490596,0.496830,-0.182425,0.999914
3,8,0.453074,0.493977,-0.159047,0.999843
3,9,0.477900,0.537754,-0.240772,0.999959
3,10,0.464147,0.537203,-0.234476,0.999937
3,11,0.515561,0.553360,-0.088041,0.999958
3,12,0.421789,0.550261,-0.037177,0.999881
3,13,0.542716,0.657792,-0.216962,0.990061
3,14,0.383814,0.650391,-0.027854,0.990146
3,15,0.563878,0.570089,-0.486097,0.990966
3,16,0.361889,0.559643,-0.142355,0.994821
3,17,0.569076,0.535469,-0.531280,0.979150
3,18,0.354158,0.537256,-0.159593,0.985673
3,19,0.564830,0.526305,-0.528014,0.978006
3,20,0.359613,0.520613,-0.167906,0.985779
3,21,0.562122,0.535769,-0.491039,0.972487
3,22,0.363882,0.527789,-0.147916,0.983501
3,23,0.496314,0.820248,-0.014697,0.999549
3,24,0.437503,0.820330,0.014942,0.999073
3,25,0.513368,0.993099,-0.103776,0.889779
3,26,0.426161,0.996181,-0.019825,0.862324
3,27,0.497118,1.076024,0.263050,0.077404
3,28,0.433073,1.089689,0.263132,0.056962
3,29,0.493666,1.076085,0.301644,0.103113
3,30,0.435302,1.094004,0.294168,0.078505
3,31,0.494097,1.137371,0.268317,0.046332
3,32,0.436067,1.150847,0.236839,0.038242
4,0,0.471138,0.525240,-0.298551,0.999839
4,1,0.477617,0.506307,-0.295592,0.999867
4,2,0.481427,0.504683,-0.295693,0.999868
4,3,0.484941,0.502829,-0.295906,0.999847
4,4,0.465516,0.505316,-0.291525,0.999733
4,5,0.461633,0.503032,-0.291521,0.999641
4,6,0.458257,0.500273,-0.291560,0.999604
4,7,0.490930,0.493465,-0.194927,0.999909
4,8,0.453262,0.489604,-0.175140,0.999830
4,9,0.478152,0.533816,-0.252483,0.999957
4,10,0.464376,0.533424,-0.247196,0.999932
4,11,0.515583,0.550333,-0.098757,0.999957
4,12,0.421791,0.546855,-0.050492,0.999880
4,13,0.542859,0.654505,-0.228989,0.989988
4,14,0.383852,0.647575,-0.036836,0.990424
4,15,0.563875,0.568512,-0.501383,0.990998
4,16,0.361981,0.557861,-0.158301,0.994940
4,17,0.569246,0.534858,-0.547618,0.979315
4,18,0.354134,0.534873,-0.178028,0.986046
4,19,0.565132,0.525451,-0.544828,0.978195
4,20,0.359614,0.517426,-0.185508,0.986177
4,21,0.562328,0.534853,-0.506550,0.972632
4,22,0.363884,0.524820,-0.164014,0.983871
4,23,0.496069,0.818606,-0.014330,0.999504
4,24,0.437539,0.819485,0.014569,0.999002
4,25,0.513417,0.992823,-0.097745,0.893528
4,26,0.425903,0.993897,-0.026597,0.866855
4,27,0.493823,1.079316,0.255388,0.083412
4,28,0.432203,1.088578,0.262015,0.063907
4,29,0.488652,1.081190,0.290672,0.107654
4,30,0.434243,1.094655,0.289636,0.083221
4,31,0.492276,1.138278,0.257211,0.050341
4,32,0.435171,1.147562,0.218414,0.042363
5,0,0.471024,0.523709,-0.280814,0.999823
5,1,0.477511,0.505018,-0.276964,0.999846
5,2,0.481304,0.503464,-0.277064,0.999850
5,3,0.484814,0.501702,-0.277271,0.999823
5,4,0.465472,0.503892,-0.272494,0.999690
5,5,0.461608,0.501613,-0.272485,0.999591
5,6,0.458235,0.498942,-0.272515,0.999540
5,7,0.490732,0.492360,-0.177964,0.999893
5,8,0.453255,0.488785,-0.156493,0.999808
5,9,0.478133,0.532296,-0.235596,0.999949
5,10,0.464369,0.531032,-0.229967,0.999922
5,11,0.515635,0.548788,-0.088509,0.999956
5,12,0.421581,0.542903,-0.042437,0.999881
5,13,0.543639,0.653338,-0.179972,0.990295
5,14,0.383437,0.643257,0.007269,0.990899
5,15,0.563750,0.560129,-0.403642,0.991355
5,16,0.361894,0.554460,-0.085481,0.995133
5,17,0.568949,0.531773,-0.444531,0.979973
5,18,0.353859,0.529013,-0.099742,0.986448
5,19,0.564790,0.523055,-0.441028,0.978905
5,20,0.359622,0.510259,-0.109069,0.986605
5,21,0.561929,0.531845,-0.407500,0.973478
5,22,0.363886,0.518411,-0.091040,0.984356
5,23,0.495932,0.816063,-0.014058,0.999444
5,24,0.437537,0.816097,0.014292,0.998904
5,25,0.513502,0.990931,-0.091509,0.890156
5,26,0.425721,0.987739,-0.029529,0.864383
5,27,0.497473,1.088807,0.234552,0.083659
5,28,0.429703,1.091225,0.244608,0.064906
5,29,0.493701,1.097344,0.265421,0.107242
5,30,0.431216,1.099474,0.271017,0.084346
5,31,0.500719,1.148310,0.211461,0.050165
5,32,0.431466,1.149286,0.197898,0.042506
6,0,0.471021,0.515796,-0.277455,0.999815
6,1,0.477494,0.496155,-0.274629,0.999827
6,2,0.481265,0.494974,-0.274729,0.999838
6,3,0.484754,0.493688,-0.274985,0.999805
6,4,0.465514,0.495365,-0.271321,0.999656
6,5,0.461705,0.493734,-0.271256,0.999560
6,6,0.458396,0.491947,-0.271255,0.999497
6,7,0.490664,0.487177,-0.176824,0.999882
6,8,0.453688,0.485371,-0.151158,0.999795
6,9,0.478125,0.526263,-0.232523,0.999941
6,10,0.464384,0.524594,-0.228348,0.999912
6,11,0.515771,0.547142,-0.074082,0.999954
6,12,0.421629,0.540799,-0.022181,0.999880
6,13,0.544773,0.649082,-0.173208,0.990938
6,14,0.382758,0.638311,0.038083,0.991543
6,15,0.564133,0.555373,-0.409402,0.991905
6,16,0.361616,0.547626,-0.031718,0.995412
6,17,0.569222,0.530105,-0.451752,0.981115
6,18,0.353667,0.521443,-0.044328,0.987083
6,19,0.564821,0.521396,-0.447445,0.980119
6,20,0.359697,0.501652,-0.052587,0.987256
6,21,0.561950,0.529791,-0.413365,0.974997
6,22,0.363890,0.509928,-0.036525,0.985115
6,23,0.495634,0.812659,-0.013865,0.999344
6,24,0.437649,0.813003,0.014096,0.998755
6,25,0.512814,0.988340,-0.086883,0.885588
6,26,0.428263,0.982723,-0.030422,0.863643
6,27,0.498978,1.109763,0.212345,0.084712
6,28,0.433925,1.115954,0.203200,0.069921
6,29,0.496066,1.121881,0.240131,0.107546
6,30,0.434988,1.128562,0.225727,0.087522
6,31,0.502188,1.171220,0.169519,0.050110
6,32,0.438756,1.176333,0.133369,0.044167
7,0,0.471027,0.513873,-0.215911,0.999816
7,1,0.477480,0.494628,-0.211457,0.999821
7,2,0.481208,0.493476,-0.211565,0.999836
7,3,0.484649,0.492129,-0.211751,0.999799
7,4,0.465598,0.492996,-0.206361,0.999642
7,5,0.461848,0.490950,-0.206374,0.999552
7,6,0.458600,0.488734,-0.206385,0.999481
7,7,0.490391,0.484643,-0.117835,0.999881
7,8,0.453914,0.481708,-0.094000,0.999792
7,9,0.478112,0.523772,-0.173681,0.999938
7,10,0.464423,0.521779,-0.167448,0.999906
7,11,0.515771,0.542104,-0.033165,0.999956
7,12,0.421635,0.537047,0.029995,0.999883
7,13,0.544959,0.648707,-0.108027,0.991563
7,14,0.382795,0.637810,0.085690,0.992102
7,15,0.564160,0.553034,-0.303813,0.992513
7,16,0.361256,0.545131,0.010674,0.995741
7,17,0.569493,0.528246,-0.340097,0.982456
7,18,0.353254,0.518278,0.000097,0.987917
7,19,0.564941,0.519080,-0.338211,0.981527
7,20,0.359536,0.499584,-0.009441,0.988086
7,21,0.561965,0.526794,-0.307615,0.976787
7,22,0.363568,0.507284,0.004981,0.986107
7,23,0.495623,0.811122,-0.016470,0.999370
7,24,0.437860,0.810667,0.016752,0.998806
7,25,0.509462,0.987826,-0.093556,0.888703
7,26,0.427905,0.983654,-0.031113,0.865608
7,27,0.498664,1.111649,0.218519,0.082588
7,28,0.433105,1.110893,0.210493,0.069136
7,29,0.496013,1.121393,0.248539,0.104614
7,30,0.434409,1.120690,0.234955,0.087349
7,31,0.502155,1.172472,0.177229,0.048185
7,32,0.438216,1.169832,0.152894,0.043274
8,0,0.471667,0.512470,-0.232149,0.999820
8,1,0.477933,0.492827,-0.228204,0.999821
8,2,0.481533,0.491598,-0.228305,0.999837
8,3,0.484911,0.490198,-0.228497,0.999800
8,4,0.466451,0.491305,-0.223292,0.999645
8,5,0.462678,0.489223,-0.223298,0.999557
8,6,0.459457,0.486928,-0.223318,0.999487
8,7,0.490622,0.482717,-0.132158,0.999882
8,8,0.454705,0.479326,-0.108929,0.999794
8,9,0.478556,0.522483,-0.188647,0.999937
8,10,0.465316,0.520806,-0.182634,0.999905
8,11,0.516137,0.539500,-0.042661,0.999957
8,12,0.421883,0.535397,0.012375,0.999885
8,13,0.545349,0.647867,-0.128862,0.992070
8,14,0.382837,0.635690,0.040428,0.992593
8,15,0.565010,0.550840,-0.335579,0.993005
8,16,0.361097,0.542927,-0.066731,0.995994
8,17,0.570690,0.524482,-0.374321,0.983495
8,18,0.353020,0.515412,-0.083119,0.988519
8,19,0.565714,0.514992,-0.370975,0.982619
8,20,0.359577,0.495716,-0.091160,0.988685
8,21,0.562514,0.522892,-0.338993,0.978148
8,22,0.363575,0.502985,-0.072528,0.986804
8,23,0.495602,0.809462,-0.016179,0.999363
8,24,0.438006,0.808557,0.016471,0.998803
8,25,0.508196,0.987434,-0.089300,0.888587
8,26,0.427585,0.983463,-0.031239,0.865860
8,27,0.499600,1.126772,0.196127,0.084631
8,28,0.430456,1.117833,0.214972,0.070040
8,29,0.497087,1.140372,0.222739,0.104864
8,30,0.432164,1.129717,0.240941,0.087848
8,31,0.504303,1.188042,0.159209,0.048451
8,32,0.431673,1.175052,0.168709,0.043225
9,0,0.471645,0.504804,-0.187862,0.999830
9,1,0.477877,0.484097,-0.183406,0.999830
9,2,0.481428,0.483022,-0.183507,0.999845
9,3,0.484768,0.481877,-0.183679,0.999810
9,4,0.466431,0.482727,-0.177901,0.999666
9,5,0.462661,0.480839,-0.177906,0.999585
9,6,0.459447,0.478836,-0.177915,0.999520
9,7,0.490419,0.476322,-0.088376,0.999887
9,8,0.454843,0.472712,-0.063815,0.999807
9,9,0.478548,0.516454,-0.145377,0.999938
9,10,0.465297,0.514451,-0.138637,0.999908
9,11,0.516517,0.535198,-0.005285,0.999957
9,12,0.422022,0.531680,0.049146,0.999890
9,13,0.545664,0.645285,-0.088361,0.992582
9,14,0.382974,0.632792,0.038403,0.993083
9,15,0.565233,0.545677,-0.270186,0.993497
9,16,0.361183,0.539371,-0.094508,0.996295
9,17,0.571725,0.519601,-0.306762,0.984582
9,18,0.353613,0.509549,-0.122131,0.989321
9,19,0.566423,0.510780,-0.303314,0.983756
9,20,0.360314,0.491659,-0.126580,0.989471
9,21,0.562918,0.518339,-0.273088,0.979606
9,22,0.364010,0.499257,-0.101450,0.987714
9,23,0.495647,0.806720,-0.015974,0.999349
9,24,0.439001,0.805213,0.016250,0.998800
9,25,0.505767,0.986235,-0.076769,0.884503
9,26,0.427792,0.982458,-0.030837,0.862484
9,27,0.500631,1.140660,0.147036,0.085515
9,28,0.428708,1.132829,0.183998,0.071301
9,29,0.498692,1.157954,0.166518,0.104730
9,30,0.430335,1.148281,0.204774,0.087542
9,31,0.504300,1.202348,0.090465,0.048329
9,32,0.428813,1.191307,0.119062,0.042893
10,0,0.472034,0.498925,-0.177397,0.999834
10,1,0.478035,0.478733,-0.173369,0.999829
10,2,0.481495,0.477599,-0.173468,0.999845
10,3,0.484781,0.476424,-0.173641,0.999809
10,4,0.467115,0.477002,-0.167898,0.999670
10,5,0.463476,0.474829,-0.167903,0.999592
10,6,0.460390,0.472650,-0.167920,0.999531
10,7,0.490323,0.471013,-0.079899,0.999888
10,8,0.456250,0.466643,-0.055434,0.999812
10,9,0.478781,0.510183,-0.135276,0.999937
10,10,0.466002,0.507805,-0.128543,0.999907
10,11,0.516942,0.530675,0.000123,0.999958
10,12,0.422361,0.527650,0.058805,0.999894
10,13,0.545900,0.643541,-0.088284,0.992849
10,14,0.383804,0.631215,0.055142,0.993430
10,15,0.565581,0.543851,-0.280997,0.993789
10,16,0.361659,0.536815,-0.080684,0.996511
10,17,0.572409,0.517186,-0.318689,0.985244
10,18,0.354628,0.506400,-0.102615,0.989874
10,19,0.567009,0.508515,-0.314035,0.984443
10,20,0.361406,0.487661,-0.108581,0.990016
10,21,0.563409,0.515861,-0.283895,0.980523
10,22,0.364834,0.495726,-0.087310,0.988363
10,23,0.495649,0.804205,-0.016321,0.999345
10,24,0.440238,0.802971,0.016636,0.998817
10,25,0.501691,0.985597,-0.076383,0.884123
10,26,0.428021,0.981886,-0.035955,0.862543
10,27,0.500080,1.140367,0.168905,0.087998
10,28,0.430050,1.136024,0.178634,0.073385
10,29,0.498468,1.155975,0.192363,0.105646
10,30,0.431873,1.150119,0.200614,0.088026
10,31,0.503947,1.202099,0.125998,0.048944
10,32,0.430566,1.195771,0.120625,0.043410
11,0,0.472563,0.497100,-0.190517,0.999839
11,1,0.478334,0.477283,-0.186699,0.999833
11,2,0.481714,0.476102,-0.186805,0.999848
11,3,0.484918,0.474910,-0.186988,0.999813
11,4,0.467646,0.476181,-0.181626,0.999680
11,5,0.463960,0.474361,-0.181632,0.999604
11,6,0.460806,0.472520,-0.181647,0.999546
11,7,0.490345,0.469556,-0.091838,0.999890
11,8,0.456439,0.466265,-0.068650,0.999818
11,9,0.479143,0.508116,-0.147667,0.999937
11,10,0.466646,0.506585,-0.141275,0.999908
11,11,0.517815,0.527376,-0.006286,0.999957
11,12,0.422950,0.526148,0.045071,0.999896
11,13,0.546196,0.641633,-0.094470,0.993014
11,14,0.384304,0.630116,0.051910,0.993719
11,15,0.566481,0.541185,-0.292484,0.993989
11,16,0.361807,0.532265,-0.070677,0.996672
11,17,0.574037,0.514740,-0.330103,0.985700
11,18,0.354799,0.502515,-0.090241,0.990269
11,19,0.568654,0.505535,-0.326898,0.984922
11,20,0.361463,0.484148,-0.097442,0.990408
11,21,0.564680,0.512848,-0.296129,0.981174
11,22,0.364926,0.492017,-0.077145,0.988830
11,23,0.495668,0.803583,-0.016241,0.999331
11,24,0.440854,0.801879,0.016538,0.998800
11,25,0.501330,0.985194,-0.075491,0.883727
11,26,0.429000,0.981367,-0.037433,0.862156
11,27,0.500068,1.136410,0.159075,0.092166
11,28,0.430724,1.128655,0.194295,0.073652
11,29,0.498295,1.151673,0.181117,0.108679
11,30,0.432479,1.140989,0.218887,0.087713
11,31,0.503830,1.198446,0.113780,0.050592
11,32,0.431556,1.187906,0.145680,0.043201
12,0,0.472983,0.489415,-0.197731,0.999839
12,1,0.478329,0.469901,-0.193368,0.999831
12,2,0.481673,0.468793,-0.193476,0.999846
12,3,0.484758,0.467745,-0.193656,0.999812
12,4,0.468200,0.469264,-0.188370,0.999682
12,5,0.464798,0.467857,-0.188360,0.999606
12,6,0.461875,0.466628,-0.188394,0.999552
12,7,0.489831,0.463479,-0.098331,0.999888
12,8,0.458229,0.462664,-0.075824,0.999819
12,9,0.479315,0.501205,-0.155233,0.999934
12,10,0.467716,0.499618,-0.148986,0.999906
12,11,0.517993,0.526340,-0.016477,0.999953
12,12,0.423857,0.523151,0.034629,0.999892
12,13,0.546330,0.638676,-0.096528,0.992841
12,14,0.385683,0.626322,0.003932,0.993789
12,15,0.566708,0.539512,-0.311629,0.993964
12,16,0.362630,0.528692,-0.161910,0.996690
12,17,0.575173,0.513805,-0.356759,0.985689
12,18,0.355980,0.496811,-0.187165,0.990317
12,19,0.569965,0.503612,-0.352346,0.984938
12,20,0.362472,0.479190,-0.192107,0.990467
12,21,0.565538,0.510948,-0.316716,0.981223
12,22,0.365700,0.487404,-0.168519,0.988907
12,23,0.495425,0.801120,-0.016075,0.999032
12,24,0.443244,0.800577,0.016381,0.998433
12,25,0.498760,0.980301,-0.059687,0.880356
12,26,0.429270,0.979135,-0.023720,0.858851
12,27,0.497694,1.134907,0.137791,0.102205
12,28,0.429313,1.127207,0.165782,0.080674
12,29,0.495660,1.151851,0.154179,0.116155
12,30,0.430860,1.142065,0.183107,0.092182
12,31,0.499824,1.196012,0.072548,0.055219
12,32,0.429388,1.185465,0.091375,0.046275
13,0,0.473420,0.491177,-0.201902,0.999846
13,1,0.478624,0.472038,-0.197793,0.999839
13,2,0.481931,0.470768,-0.197929,0.999853
13,3,0.485069,0.469490,-0.198110,0.999820
13,4,0.468301,0.471231,-0.193256,0.999701
13,5,0.464791,0.469602,-0.193238,0.999628
13,6,0.461808,0.468046,-0.193282,0.999578
13,7,0.490312,0.463744,-0.103569,0.999892
13,8,0.458110,0.462096,-0.080644,0.999827
13,9,0.479896,0.502944,-0.156689,0.999937
13,10,0.468194,0.501261,-0.150209,0.999909
13,11,0.518830,0.524115,-0.021053,0.999951
13,12,0.424172,0.519961,0.026147,0.999894
13,13,0.546769,0.637531,-0.110060,0.992755
13,14,0.387068,0.626318,-0.040596,0.993849
13,15,0.567164,0.539362,-0.337831,0.994009
13,16,0.363918,0.529668,-0.248509,0.996828
13,17,0.576244,0.512035,-0.381398,0.985804
13,18,0.357316,0.497986,-0.279666,0.990723
13,19,0.571171,0.500894,-0.377320,0.985058
13,20,0.363153,0.480578,-0.284449,0.990858
13,21,0.566642,0.507937,-0.341683,0.981330
13,22,0.366537,0.488876,-0.255461,0.989308
13,23,0.496241,0.798873,-0.015532,0.999009
13,24,0.443323,0.797362,0.015850,0.998406
13,25,0.499992,0.979729,-0.064200,0.878665
13,26,0.428944,0.976428,-0.011614,0.852451
13,27,0.505336,1.132409,0.110260,0.108496
13,28,0.425354,1.123795,0.224340,0.080059
13,29,0.503499,1.148380,0.126356,0.120182
13,30,0.427833,1.141184,0.247505,0.091507
13,31,0.509105,1.194057,0.044207,0.058920
13,32,0.421377,1.179529,0.163798,0.045784
14,0,0.473876,0.491483,-0.211105,0.999853
14,1,0.479295,0.472426,-0.206469,0.999846
14,2,0.482672,0.471194,-0.206606,0.999858
14,3,0.485860,0.469915,-0.206794,0.999828
14,4,0.468555,0.471377,-0.202241,0.999719
14,5,0.464886,0.469687,-0.202220,0.999648
14,6,0.461815,0.468039,-0.202259,0.999603
14,7,0.491143,0.463838,-0.104492,0.999896
14,8,0.458082,0.461420,-0.083748,0.999836
14,9,0.480403,0.503511,-0.164201,0.999939
14,10,0.468283,0.501815,-0.158321,0.999913
14,11,0.519164,0.523421,-0.022381,0.999949
14,12,0.424271,0.519302,0.014907,0.999895
14,13,0.547694,0.634745,-0.132751,0.992757
14,14,0.387818,0.625913,-0.058787,0.993845
14,15,0.568278,0.536218,-0.354723,0.994027
14,16,0.364655,0.529964,-0.272076,0.996902
14,17,0.577817,0.508826,-0.396093,0.985822
14,18,0.358260,0.498300,-0.303478,0.990964
14,19,0.572742,0.497230,-0.391172,0.985069
14,20,0.363678,0.480990,-0.307116,0.991085
14,21,0.568307,0.504437,-0.357787,0.981304
14,22,0.367024,0.489379,-0.278745,0.989516
14,23,0.496594,0.798146,-0.015071,0.998924
14,24,0.443417,0.796035,0.015398,0.998310
14,25,0.500730,0.977883,-0.067456,0.877153
14,26,0.428402,0.974061,-0.003509,0.847153
14,27,0.507663,1.129711,0.102891,0.115189
14,28,0.424025,1.115801,0.231502,0.080016
14,29,0.505902,1.146627,0.117764,0.124295
14,30,0.426816,1.133526,0.254791,0.091582
14,31,0.512090,1.188767,0.036532,0.062419
14,32,0.419154,1.170577,0.175359,0.045483
15,0,0.474219,0.490645,-0.207103,0.999862
15,1,0.479899,0.471504,-0.202391,0.999857
15,2,0.483358,0.470336,-0.202513,0.999867
15,3,0.486599,0.469106,-0.202697,0.999839
15,4,0.468741,0.470430,-0.197535,0.999740
15,5,0.464943,0.468836,-0.197523,0.999674
15,6,0.461807,0.467272,-0.197543,0.999633
15,7,0.492039,0.463338,-0.102091,0.999902
15,8,0.457909,0.460879,-0.079010,0.999848
15,9,0.480814,0.503292,-0.162107,0.999943
15,10,0.468309,0.501531,-0.155713,0.999918
15,11,0.519587,0.522475,-0.018166,0.999949
15,12,0.424611,0.519133,0.021638,0.999899
15,13,0.548262,0.633191,-0.132764,0.993005
15,14,0.388288,0.624619,-0.041370,0.994092
15,15,0.569026,0.534119,-0.354064,0.994215
15,16,0.365163,0.528992,-0.245680,0.997078
15,17,0.578115,0.505835,-0.395016,0.986313
15,18,0.358841,0.497834,-0.276354,0.991470
15,19,0.573192,0.494545,-0.390168,0.985575
15,20,0.364132,0.480615,-0.279242,0.991576
15,21,0.568905,0.501634,-0.357111,0.981954
15,22,0.367482,0.489128,-0.251969,0.990078
15,23,0.497204,0.797761,-0.014959,0.998956
15,24,0.443795,0.795622,0.015298,0.998353
15,25,0.500830,0.978320,-0.072178,0.877899
15,26,0.428861,0.974701,-0.006778,0.844152
15,27,0.508316,1.129998,0.097504,0.116961
15,28,0.425866,1.113520,0.248899,0.076623
15,29,0.506541,1.147919,0.112948,0.124666
15,30,0.428568,1.130296,0.275208,0.088783
15,31,0.512330,1.189670,0.034864,0.062181
15,32,0.419328,1.168215,0.204866,0.043254
16,0,0.474708,0.489669,-0.207445,0.999871
16,1,0.480536,0.470405,-0.202580,0.999866
16,2,0.483979,0.469271,-0.202696,0.999876
16,3,0.487213,0.468056,-0.202870,0.999849
16,4,0.469115,0.469143,-0.197908,0.999759
16,5,0.465165,0.467495,-0.197909,0.999698
16,6,0.461942,0.465867,-0.197934,0.999661
16,7,0.492579,0.462223,-0.102473,0.999909
16,8,0.457832,0.459255,-0.080655,0.999860
16,9,0.481216,0.502451,-0.162901,0.999946
16,10,0.468459,0.500484,-0.156871,0.999923
16,11,0.519849,0.521041,-0.018865,0.999948
16,12,0.424778,0.519046,0.021335,0.999903
16,13,0.548676,0.630845,-0.136827,0.993283
16,14,0.388258,0.623651,-0.052230,0.994387
16,15,0.569399,0.532159,-0.359578,0.994426
16,16,0.365505,0.526398,-0.263819,0.997256
16,17,0.578445,0.503585,-0.400790,0.986811
16,18,0.359046,0.496388,-0.295550,0.991976
16,19,0.573256,0.492285,-0.394607,0.986093
16,20,0.364379,0.479763,-0.297399,0.992071
16,21,0.568960,0.499335,-0.362187,0.982623
16,22,0.367813,0.488238,-0.269699,0.990646
16,23,0.498156,0.797464,-0.014627,0.998936
16,24,0.444498,0.795657,0.014978,0.998342
16,25,0.504640,0.977870,-0.073524,0.876696
16,26,0.430377,0.975135,-0.005645,0.840998
16,27,0.511250,1.132424,0.096654,0.117480
16,28,0.425999,1.117898,0.228892,0.076159
16,29,0.509594,1.151304,0.111605,0.124361
16,30,0.428634,1.134924,0.248875,0.088152
16,31,0.514289,1.192901,0.030014,0.061721
16,32,0.420458,1.173882,0.163698,0.042278
17,0,0.475128,0.489233,-0.200102,0.999881
17,1,0.480856,0.469890,-0.195101,0.999877
17,2,0.484260,0.468755,-0.195218,0.999886
